timestamp;latitude;longitude;speed
26.03.2026 17:50;51.11977934376441;71.39309286146555;1.3600000143051147
26.03.2026 17:50;51.120883728980935;71.39325544238076;9.029999732962136
26.03.2026 17:50;51.121002165297924;71.39332549478802;7.5999999046271665
26.03.2026 17:50;51.121095674536384;71.39338060413189;4.940000057218977
26.03.2026 17:51;51.1211810983332;71.39343373479386;3.7808476898489896
26.03.2026 17:51;51.12129375363792;71.39347493159836;6.089544611145309
26.03.2026 17:51;51.12141763586619;71.39351612940716;6.874115281069911
26.03.2026 17:51;51.12152136615296;71.39354676850992;6.303191251078281
26.03.2026 17:51;51.12161260386308;71.39361465669643;5.821856703880753
26.03.2026 17:51;51.121689595846945;71.39369622568131;5.142340384932239
26.03.2026 17:51;51.12178613900011;71.39373795968687;3.7579200593771014
26.03.2026 17:51;51.121881811815236;71.39380828715052;2.317714551445846
26.03.2026 17:52;51.121979406973736;71.39377871521168;1.7130384882198195
26.03.2026 17:52;51.12209264895456;71.39375138756601;4.758576048715025
26.03.2026 17:52;51.12220732201312;71.39378800403371;6.106805885930619
26.03.2026 17:52;51.122353621135865;71.3938426683136;7.661847814548847
26.03.2026 17:52;51.12251621939931;71.39391230056243;9.169565572408226
26.03.2026 17:52;51.12260977129975;71.39394331180766;9.786838986938482
26.03.2026 17:52;51.12279419476984;71.39401075385256;10.5651282503274
26.03.2026 17:52;51.122888985316635;71.39404556563888;10.951578230065703
26.03.2026 17:52;51.122991035651715;71.39407634830982;11.097541235223781
26.03.2026 17:52;51.12308225028049;71.39411248965197;10.994901533127186
26.03.2026 17:52;51.12317411573285;71.39413813716477;10.748046927929279
26.03.2026 17:52;51.12387068248113;71.39429057916934;1.747333691906348
26.03.2026 17:52;51.12389674858481;71.39413961611578;0.10220870241165116
26.03.2026 17:53;51.12400176835036;71.39408099393029;1.8444764785264285
26.03.2026 17:53;51.12409624795512;71.39411509563688;0.14492541729961186
26.03.2026 17:53;51.12426519991512;71.39410103892764;2.8822675554640718
26.03.2026 17:53;51.12426519991512;71.39410103892764;2.8822675554640718
26.03.2026 17:53;51.12436150658314;71.39415118440493;1.8080149166014072
26.03.2026 17:54;51.124471559892434;71.39417001922874;2.3389269146001324
26.03.2026 17:54;51.124566833870595;71.3942115350486;2.7664693109721523
26.03.2026 17:54;51.1246498219098;71.39426660961912;1.8365348014740108
26.03.2026 17:54;51.12469427726105;71.39439113695809;0.19449589762337796
26.03.2026 17:54;51.124829457480864;71.39447416119411;5.203938387470153
26.03.2026 17:56;51.12533340033537;71.39477860406919;0.3373151388822519
26.03.2026 17:56;51.125438157933495;71.39476305436298;0.06575328488803721
26.03.2026 17:56;51.12555528064192;71.3947875370506;0.18816975068132097
26.03.2026 17:56;51.125643032344534;71.39469256122365;1.8934368466536073
26.03.2026 17:56;51.12577006424231;71.39469195444106;2.8416204814680426
26.03.2026 17:57;51.12586523269355;71.39470707349378;3.3266181624284843
26.03.2026 17:57;51.125954991446214;71.39472937203269;3.7339021965462953
26.03.2026 17:57;51.126047820972836;71.39476352195926;4.265019279704833
26.03.2026 17:57;51.12614150264976;71.39480093235984;5.177889787938743
26.03.2026 17:57;51.126233954752564;71.39483787942957;5.040922534249266
26.03.2026 17:57;51.12632317264199;71.39493236801752;3.517840471699114
26.03.2026 17:57;51.12641789668235;71.39498375133046;6.308977692165395
26.03.2026 17:58;51.12789049119783;71.39553931211522;4.896618972915148
26.03.2026 17:58;51.127971935163046;71.3956976788769;4.080884193180449
26.03.2026 17:59;51.12799433982093;71.39587574311408;5.403221603800568
26.03.2026 17:59;51.127962162796564;71.3960679137843;6.18570112699968
26.03.2026 17:59;51.12789876875969;71.39625853448477;6.5789529991244
26.03.2026 17:59;51.127878619435556;71.39643456391923;5.841145830728211
26.03.2026 17:59;51.12786285470759;71.39661165951914;2.6998714946177294
26.03.2026 17:59;51.12786174044679;71.39677255605966;0.0
26.03.2026 17:59;51.1278556267053;71.39697516397614;5.30422661621846
26.03.2026 17:59;51.1278729103996;71.39719505941237;7.532875993540842
26.03.2026 17:59;51.127858732549754;71.3974482986434;8.97652920487083
26.03.2026 17:59;51.12782864723356;71.39773891958882;10.098128475476559
26.03.2026 17:59;51.127655304158125;71.39941712137524;9.931003755775238
26.03.2026 17:59;51.127636543592196;71.39956112714339;10.019307667990317
26.03.2026 17:59;51.127621524511376;71.39971263615469;10.318375834495187
26.03.2026 17:59;51.127604772018884;71.39987464988063;10.889825820763862
26.03.2026 17:59;51.127586912958236;71.40003739686139;11.229923060966447
26.03.2026 17:59;51.12757300543953;71.40020869315337;11.492635360411828
26.03.2026 17:59;51.12755251017556;71.40038171180657;11.807205072747097
26.03.2026 17:59;51.127531151673914;71.40055186638628;11.865823708921527
26.03.2026 17:59;51.12751070510911;71.4007214983999;11.857335143099851
26.03.2026 18:00;51.127483065455266;71.40088918242236;11.969891604336079
26.03.2026 18:00;51.127464851077576;71.40106170662797;12.331636410220792
26.03.2026 18:00;51.12746067201868;71.40124953573329;12.70041704292163
26.03.2026 18:00;51.12691984797505;71.40416164833826;8.43532788896075
26.03.2026 18:00;51.12687901367966;71.40444803143046;9.893701340404656
26.03.2026 18:00;51.12686942536639;71.40461381074543;10.56146137735929
26.03.2026 18:00;51.12682921463711;71.40474977704547;10.579251316231549
26.03.2026 18:00;51.12678933750898;71.40503005092289;10.58457178345636
26.03.2026 18:00;51.126773478615235;71.40517486933744;10.51829986344679
26.03.2026 18:00;51.126748321186575;71.40533276136355;10.637971658566274
26.03.2026 18:00;51.12671012947853;71.40557437785176;9.125357544248514
26.03.2026 18:00;51.12666944791316;71.40576214487703;6.9312577392158055
26.03.2026 18:01;51.12660811999297;71.40594951126918;5.466883838894661
26.03.2026 18:01;51.12659863530162;71.40613504977922;0.9498535310715722
26.03.2026 18:01;51.12657674626677;71.4062866998811;0.8329513013364821
26.03.2026 18:01;51.12623869754119;71.40884710313172;11.821737299403361
26.03.2026 18:01;51.126215518257105;71.40902109372166;12.19893777943363
26.03.2026 18:02;51.126181869013;71.40920616501134;12.567681609849993
